product_id,brand_name,product_name,sku,srp,gross_weight,net_weight,recyclable_package,low_fat,units_per_case,cases_per_pallet,shelf_width,shelf_height,shelf_depth,product_subcategory,product_category,product_department,product_family
1115,Tri-State,Tri-State Prepared Salad,52513608336,2.5,6.66,4.65,1,0,1,6,18.4,12.0,4.86,Fresh Vegetables,Vegetables,Produce,Food
1116,Tri-State,Tri-State Onions,91546927094,2.53,15.9,13.8,1,0,33,13,14.9,17.1,14.2,Fresh Vegetables,Vegetables,Produce,Food
1117,Tri-State,Tri-State Green Pepper,79647027850,3.64,12.0,10.0,1,1,11,14,17.8,8.3,14.8,Fresh Vegetables,Vegetables,Produce,Food
1118,Tri-State,Tri-State Shitake Mushrooms,56939414143,2.93,11.9,9.89,1,0,15,8,8.09,20.7,6.77,Fresh Vegetables,Vegetables,Produce,Food
1119,Tri-State,Tri-State Lettuce,80375151038,3.17,7.66,5.65,1,0,25,13,6.97,6.3,7.49,Fresh Vegetables,Vegetables,Produce,Food
1120,Tri-State,Tri-State Elephant Garlic,50807433724,1.71,16.1,15.1,0,0,21,7,21.8,20.5,16.7,Fresh Vegetables,Vegetables,Produce,Food
1121,Tri-State,Tri-State Red Pepper,43480936884,3.87,9.55,6.55,1,1,29,7,10.0,20.3,18.1,Fresh Vegetables,Vegetables,Produce,Food
1122,Tri-State,Tri-State Garlic,49248855710,0.74,15.2,14.1,1,0,30,5,22.3,19.9,8.15,Fresh Vegetables,Vegetables,Produce,Food
1123,Tri-State,Tri-State Potatos,11160125136,1.96,8.17,6.17,0,1,7,6,9.43,16.4,9.74,Fresh Vegetables,Vegetables,Produce,Food
1124,Tri-State,Tri-State Cauliflower,64948769211,0.81,6.63,5.63,1,0,21,12,12.6,21.0,22.1,Fresh Vegetables,Vegetables,Produce,Food
1125,Tri-State,Tri-State Tomatos,86097804903,2.21,19.6,18.6,1,1,33,10,20.3,3.3,12.4,Fresh Vegetables,Vegetables,Produce,Food
1126,Tri-State,Tri-State Mushrooms,30341256260,1.16,17.1,15.1,1,0,18,12,21.1,12.3,10.0,Fresh Vegetables,Vegetables,Produce,Food
1127,Tri-State,Tri-State Baby Onion,20728058218,2.62,12.8,11.8,0,1,22,11,20.7,13.3,10.8,Fresh Vegetables,Vegetables,Produce,Food
1128,Tri-State,Tri-State Dried Mushrooms,24209275841,2.61,17.6,15.6,1,0,32,8,17.2,18.4,21.1,Fresh Vegetables,Vegetables,Produce,Food
1129,Tri-State,Tri-State Fresh Lima Beans,49931713938,2.43,18.8,17.7,1,0,21,9,3.62,8.78,15.1,Fresh Vegetables,Vegetables,Produce,Food
1130,Tri-State,Tri-State Squash,22650697827,1.55,14.0,11.0,1,0,25,7,4.04,19.9,3.46,Fresh Vegetables,Vegetables,Produce,Food
1141,Tri-State,Tri-State Broccoli,86050598025,1.34,10.3,8.3,0,0,27,13,8.76,12.7,20.1,Fresh Vegetables,Vegetables,Produce,Food
1145,Tri-State,Tri-State Sweet Onion,38667466044,1.57,21.4,20.3,0,0,12,9,7.21,7.66,9.67,Fresh Vegetables,Vegetables,Produce,Food
1420,Hermanos,Hermanos Summer Squash,22748995423,1.73,15.2,12.1,0,1,32,12,4.39,7.69,21.1,Fresh Vegetables,Vegetables,Produce,Food
1421,Hermanos,Hermanos Corn on the Cob,76946966052,2.84,13.7,10.6,0,1,11,9,17.1,20.0,5.99,Fresh Vegetables,Vegetables,Produce,Food
1422,Hermanos,Hermanos Asparagus,78141482472,2.23,8.02,6.02,1,0,1,12,21.1,9.96,9.65,Fresh Vegetables,Vegetables,Produce,Food
1423,Hermanos,Hermanos Sweet Peas,42555918097,2.37,14.1,13.1,0,1,22,9,6.11,18.5,16.9,Fresh Vegetables,Vegetables,Produce,Food
1424,Hermanos,Hermanos New Potatos,79086070656,3.91,17.2,15.2,1,0,11,13,11.8,7.88,17.9,Fresh Vegetables,Vegetables,Produce,Food
1425,Hermanos,Hermanos Beets,95661703944,2.18,18.3,17.2,0,0,17,10,20.0,7.13,21.9,Fresh Vegetables,Vegetables,Produce,Food
1426,Hermanos,Hermanos Prepared Salad,11429622769,3.74,13.1,12.1,0,1,21,13,4.99,11.4,10.4,Fresh Vegetables,Vegetables,Produce,Food
1427,Hermanos,Hermanos Onions,63340892195,3.27,16.1,14.1,1,0,31,9,22.3,6.41,8.91,Fresh Vegetables,Vegetables,Produce,Food
1428,Hermanos,Hermanos Green Pepper,38346577286,3.86,17.3,16.2,0,0,34,6,18.8,11.2,20.4,Fresh Vegetables,Vegetables,Produce,Food
1429,Hermanos,Hermanos Shitake Mushrooms,59495612978,2.4,7.06,5.05,1,0,29,9,21.5,3.06,17.9,Fresh Vegetables,Vegetables,Produce,Food
1430,Hermanos,Hermanos Lettuce,93739064335,3.36,18.7,15.7,1,1,33,5,12.4,11.9,6.13,Fresh Vegetables,Vegetables,Produce,Food
1431,Hermanos,Hermanos Elephant Garlic,84125866293,2.82,9.75,7.75,1,1,4,6,11.3,17.1,8.3,Fresh Vegetables,Vegetables,Produce,Food
1432,Hermanos,Hermanos Red Pepper,52487912774,1.8,8.22,7.22,0,0,12,8,14.5,21.7,20.6,Fresh Vegetables,Vegetables,Produce,Food
1433,Hermanos,Hermanos Garlic,12112480998,2.63,16.2,14.2,0,1,30,6,16.9,15.9,7.54,Fresh Vegetables,Vegetables,Produce,Food
1434,Hermanos,Hermanos Potatos,74831464886,0.93,18.3,16.2,1,1,30,11,18.0,22.9,13.7,Fresh Vegetables,Vegetables,Produce,Food
1435,Hermanos,Hermanos Cauliflower,69791669249,2.72,17.2,16.2,0,1,28,7,14.8,20.9,18.5,Fresh Vegetables,Vegetables,Produce,Food
1436,Hermanos,Hermanos Tomatos,11748419404,0.92,13.8,12.8,1,1,33,9,8.81,21.0,21.4,Fresh Vegetables,Vegetables,Produce,Food
1437,Hermanos,Hermanos Mushrooms,65946390032,1.74,11.3,8.3,0,1,30,14,15.3,10.8,17.0,Fresh Vegetables,Vegetables,Produce,Food
1438,Hermanos,Hermanos Baby Onion,43238776326,1.37,8.33,6.32,0,0,1,6,13.0,18.6,9.84,Fresh Vegetables,Vegetables,Produce,Food
1439,Hermanos,Hermanos Dried Mushrooms,90576643347,1.5,9.99,7.98,0,0,11,6,22.4,21.2,13.7,Fresh Vegetables,Vegetables,Produce,Food
1440,Hermanos,Hermanos Fresh Lima Beans,37106795907,2.81,10.7,8.69,0,0,9,6,16.5,20.4,20.3,Fresh Vegetables,Vegetables,Produce,Food
1441,Hermanos,Hermanos Squash,83193079829,1.31,14.6,13.6,1,0,2,5,18.4,17.7,13.5,Fresh Vegetables,Vegetables,Produce,Food
1452,Hermanos,Hermanos Broccoli,23181925415,2.89,8.68,6.68,0,0,36,6,13.4,13.7,3.35,Fresh Vegetables,Vegetables,Produce,Food
1456,Hermanos,Hermanos Sweet Onion,48540301918,1.83,9.71,8.71,1,0,6,11,5.91,3.84,15.5,Fresh Vegetables,Vegetables,Produce,Food
193,High Top,High Top Limes,25780245661,3.68,11.8,9.8,1,0,11,13,8.64,14.9,18.3,Fresh Fruit,Fruit,Produce,Food
196,High Top,High Top Macintosh Apples,58465119004,2.47,12.1,10.1,1,1,27,10,7.29,19.1,16.2,Fresh Fruit,Fruit,Produce,Food
197,High Top,High Top Golden Delcious Apples,79614154696,2.91,21.5,19.5,0,1,29,7,15.4,18.9,17.6,Fresh Fruit,Fruit,Produce,Food
198,High Top,High Top Red Delcious Apples,78738434910,0.92,17.2,14.2,1,1,27,13,6.26,7.83,5.92,Fresh Fruit,Fruit,Produce,Food
199,High Top,High Top Lemons,69125236868,1.67,19.2,18.2,1,0,33,10,19.8,4.92,4.65,Fresh Fruit,Fruit,Produce,Food
200,High Top,High Top Fancy Plums,72606454491,2.65,6.74,4.73,0,0,12,6,8.38,17.6,20.4,Fresh Fruit,Fruit,Produce,Food
201,High Top,High Top Plums,32231022715,2.25,14.7,12.6,0,0,29,14,10.8,11.8,7.33,Fresh Fruit,Fruit,Produce,Food
202,High Top,High Top Peaches,71047876477,1.49,11.8,8.8,0,0,24,6,6.61,10.7,10.1,Fresh Fruit,Fruit,Produce,Food
204,High Top,High Top Mandarin Oranges,97964830994,1.6,13.6,10.6,0,0,31,7,22.6,17.0,20.7,Fresh Fruit,Fruit,Produce,Food
208,High Top,High Top Cantelope,44540248513,2.47,13.4,10.3,1,1,23,6,6.06,21.4,8.32,Fresh Fruit,Fruit,Produce,Food
209,High Top,High Top Honey Dew,37213751673,1.87,17.3,15.2,1,0,16,6,7.99,18.6,21.4,Fresh Fruit,Fruit,Produce,Food
210,High Top,High Top Fuji Apples,42981670498,1.54,17.0,14.0,0,1,27,10,16.1,4.23,13.8,Fresh Fruit,Fruit,Produce,Food
212,High Top,High Top Oranges,69898625016,1.66,9.78,7.77,0,0,14,9,13.1,4.27,12.3,Fresh Fruit,Fruit,Produce,Food
213,High Top,High Top Tangerines,91047660708,0.56,7.22,5.21,1,0,11,11,4.08,7.71,7.56,Fresh Fruit,Fruit,Produce,Food
504,Tell Tale,Tell Tale Limes,69906392693,1.84,13.6,11.6,1,1,28,10,14.7,7.32,20.3,Fresh Fruit,Fruit,Produce,Food
507,Tell Tale,Tell Tale Macintosh Apples,87210149168,2.53,20.4,18.3,1,0,14,9,22.3,3.04,13.8,Fresh Fruit,Fruit,Produce,Food
508,Tell Tale,Tell Tale Golden Delcious Apples,82579680085,3.79,13.9,11.8,1,1,22,11,20.2,19.5,22.8,Fresh Fruit,Fruit,Produce,Food
509,Tell Tale,Tell Tale Red Delcious Apples,46777650713,1.9,20.9,18.8,1,0,8,14,9.46,12.5,14.8,Fresh Fruit,Fruit,Produce,Food
510,Tell Tale,Tell Tale Lemons,47972167134,0.61,9.33,7.32,1,0,27,7,3.69,20.9,15.4,Fresh Fruit,Fruit,Produce,Food
511,Tell Tale,Tell Tale Fancy Plums,71407904028,0.68,21.0,19.0,0,1,31,6,3.31,22.0,16.1,Fresh Fruit,Fruit,Produce,Food
512,Tell Tale,Tell Tale Plums,17938056588,2.74,9.85,7.85,0,0,10,7,19.7,7.08,6.5,Fresh Fruit,Fruit,Produce,Food
513,Tell Tale,Tell Tale Peaches,34513689875,0.58,11.0,10.0,1,0,31,13,6.16,17.4,20.5,Fresh Fruit,Fruit,Produce,Food
515,Tell Tale,Tell Tale Mandarin Oranges,92192878127,1.91,20.7,19.7,0,1,17,9,7.86,19.7,13.7,Fresh Fruit,Fruit,Produce,Food
519,Tell Tale,Tell Tale Cantelope,11760811209,3.82,17.1,15.1,1,0,10,11,10.5,8.46,22.2,Fresh Fruit,Fruit,Produce,Food
520,Tell Tale,Tell Tale Honey Dew,81339898705,2.8,7.28,6.28,1,0,21,8,13.8,12.5,17.2,Fresh Fruit,Fruit,Produce,Food
521,Tell Tale,Tell Tale Fuji Apples,40964466929,3.63,8.48,6.47,1,0,17,7,20.9,18.4,11.2,Fresh Fruit,Fruit,Produce,Food
523,Tell Tale,Tell Tale Oranges,98643655180,1.72,11.3,9.3,0,1,27,12,7.76,10.2,21.6,Fresh Fruit,Fruit,Produce,Food
524,Tell Tale,Tell Tale Tangerines,40600405335,1.74,13.8,11.8,0,0,16,13,4.57,13.0,22.6,Fresh Fruit,Fruit,Produce,Food
815,Ebony,Ebony Limes,68971514105,0.92,11.7,9.69,0,0,8,7,8.6,17.4,10.7,Fresh Fruit,Fruit,Produce,Food
818,Ebony,Ebony Macintosh Apples,68560245633,1.35,21.5,19.5,1,0,34,11,15.2,3.51,15.6,Fresh Fruit,Fruit,Produce,Food
819,Ebony,Ebony Golden Delcious Apples,54373645186,2.77,18.5,16.5,1,0,10,13,3.95,10.2,20.9,Fresh Fruit,Fruit,Produce,Food
820,Ebony,Ebony Red Delcious Apples,95477200150,0.7,7.36,5.36,0,0,2,13,20.4,15.3,11.3,Fresh Fruit,Fruit,Produce,Food
821,Ebony,Ebony Lemons,50528365969,1.91,7.65,5.65,1,0,28,14,22.7,10.0,15.6,Fresh Fruit,Fruit,Produce,Food
822,Ebony,Ebony Fancy Plums,60869687199,1.86,18.4,17.3,0,1,9,6,7.27,16.6,14.1,Fresh Fruit,Fruit,Produce,Food
823,Ebony,Ebony Plums,51256489157,3.43,7.28,6.28,1,1,25,13,13.8,16.1,22.0,Fresh Fruit,Fruit,Produce,Food
824,Ebony,Ebony Peaches,54737706780,2.11,19.3,16.2,1,1,9,5,4.02,19.1,20.5,Fresh Fruit,Fruit,Produce,Food
826,Ebony,Ebony Mandarin Oranges,41962087750,1.83,9.79,7.78,1,0,29,11,9.83,6.84,14.7,Fresh Fruit,Fruit,Produce,Food
830,Ebony,Ebony Cantelope,34271529316,2.45,8.11,7.1,0,0,9,8,18.8,17.8,12.7,Fresh Fruit,Fruit,Produce,Food
831,Ebony,Ebony Honey Dew,81609396338,1.58,8.79,6.78,0,1,2,8,4.84,20.4,6.91,Fresh Fruit,Fruit,Produce,Food
832,Ebony,Ebony Fuji Apples,28139548897,3.24,15.0,13.0,0,0,32,13,7.02,11.1,11.8,Fresh Fruit,Fruit,Produce,Food
834,Ebony,Ebony Oranges,26580970883,2.96,9.96,7.96,0,1,32,5,17.5,10.2,14.6,Fresh Fruit,Fruit,Produce,Food
835,Ebony,Ebony Tangerines,78492240309,3.49,13.4,12.3,0,0,17,13,16.1,17.4,7.97,Fresh Fruit,Fruit,Produce,Food
1131,Tri-State,Tri-State Limes,41513032317,2.4,13.7,12.6,0,0,6,6,5.27,11.2,7.91,Fresh Fruit,Fruit,Produce,Food
1134,Tri-State,Tri-State Macintosh Apples,45675166249,1.82,21.0,20.0,1,0,19,7,5.17,18.1,8.81,Fresh Fruit,Fruit,Produce,Food
1135,Tri-State,Tri-State Golden Delcious Apples,69110903143,1.96,7.61,4.61,0,1,27,13,18.9,14.1,12.3,Fresh Fruit,Fruit,Produce,Food
1136,Tri-State,Tri-State Red Delcious Apples,15641055703,3.61,13.7,11.6,1,1,11,9,22.2,18.2,7.34,Fresh Fruit,Fruit,Produce,Food
1137,Tri-State,Tri-State Lemons,32216688990,1.77,17.1,16.1,0,0,16,7,13.4,19.9,10.5,Fresh Fruit,Fruit,Produce,Food
1138,Tri-State,Tri-State Fancy Plums,37984607815,2.44,13.7,10.6,1,1,2,7,9.76,15.5,8.48,Fresh Fruit,Fruit,Produce,Food
1139,Tri-State,Tri-State Plums,89895877242,2.86,9.37,7.36,1,1,23,12,10.4,9.92,19.2,Fresh Fruit,Fruit,Produce,Food
1140,Tri-State,Tri-State Peaches,64901562333,2.56,10.5,8.5,0,1,12,13,7.34,12.4,20.7,Fresh Fruit,Fruit,Produce,Food
1142,Tri-State,Tri-State Mandarin Oranges,19077008366,2.95,15.2,13.1,0,1,27,5,3.55,17.8,15.5,Fresh Fruit,Fruit,Produce,Food
1146,Tri-State,Tri-State Cantelope,11386449933,2.57,18.0,16.0,1,0,32,6,21.3,16.5,7.61,Fresh Fruit,Fruit,Produce,Food
1147,Tri-State,Tri-State Honey Dew,96346654295,1.42,9.62,7.61,0,0,30,12,21.5,14.0,4.63,Fresh Fruit,Fruit,Produce,Food
1148,Tri-State,Tri-State Fuji Apples,38303404450,2.69,13.1,11.1,0,0,15,5,9.33,11.2,20.4,Fresh Fruit,Fruit,Produce,Food
1150,Tri-State,Tri-State Oranges,93695891499,3.19,9.1,7.1,1,0,32,9,22.4,14.8,12.9,Fresh Fruit,Fruit,Produce,Food
1151,Tri-State,Tri-State Tangerines,80544409155,0.62,15.6,14.6,1,1,30,8,19.0,14.4,10.2,Fresh Fruit,Fruit,Produce,Food
1442,Hermanos,Hermanos Limes,88960998654,1.64,17.2,16.2,0,0,29,12,22.3,8.15,14.6,Fresh Fruit,Fruit,Produce,Food
1445,Hermanos,Hermanos Macintosh Apples,70929118990,0.74,8.69,7.68,0,0,11,13,10.2,11.8,7.77,Fresh Fruit,Fruit,Produce,Food
1446,Hermanos,Hermanos Golden Delcious Apples,81270440220,1.26,7.09,6.09,0,0,31,8,14.7,18.6,5.15,Fresh Fruit,Fruit,Produce,Food
1447,Hermanos,Hermanos Red Delcious Apples,71657242178,2.96,16.5,14.5,0,1,27,13,22.3,11.7,21.5,Fresh Fruit,Fruit,Produce,Food
1448,Hermanos,Hermanos Lemons,75138459801,3.94,6.79,4.78,0,1,23,9,4.48,22.4,6.53,Fresh Fruit,Fruit,Produce,Food
1449,Hermanos,Hermanos Fancy Plums,34763028025,0.87,17.5,14.5,1,1,21,6,20.5,14.6,22.5,Fresh Fruit,Fruit,Produce,Food
1450,Hermanos,Hermanos Plums,62362840771,2.77,17.4,16.3,1,0,31,6,10.0,11.5,14.4,Fresh Fruit,Fruit,Produce,Food
1451,Hermanos,Hermanos Peaches,81225175261,1.62,17.1,15.1,1,1,9,10,3.29,10.7,3.83,Fresh Fruit,Fruit,Produce,Food
1453,Hermanos,Hermanos Mandarin Oranges,77379896044,3.11,17.6,16.6,1,1,18,14,18.8,10.2,9.93,Fresh Fruit,Fruit,Produce,Food
1457,Hermanos,Hermanos Cantelope,41213805079,3.34,21.3,19.2,0,1,16,10,6.81,7.15,21.2,Fresh Fruit,Fruit,Produce,Food
1458,Hermanos,Hermanos Honey Dew,77696750760,2.9,21.6,18.6,1,1,17,11,19.0,7.44,8.08,Fresh Fruit,Fruit,Produce,Food
1459,Hermanos,Hermanos Fuji Apples,63510150313,1.43,19.1,17.1,1,0,29,9,9.02,6.43,8.24,Fresh Fruit,Fruit,Produce,Food
1461,Hermanos,Hermanos Oranges,59664871096,2.56,15.0,14.0,1,1,34,12,13.6,11.2,20.6,Fresh Fruit,Fruit,Produce,Food
1462,Hermanos,Hermanos Tangerines,70006192326,0.73,16.2,13.2,0,0,35,7,11.7,16.0,7.19,Fresh Fruit,Fruit,Produce,Food
194,High Top,High Top Firm Tofu,31548164486,3.36,11.6,8.6,1,1,21,11,18.8,7.38,10.2,Tofu,Packaged Vegetables,Produce,Food
505,Tell Tale,Tell Tale Firm Tofu,29530960917,1.67,18.1,16.1,0,0,30,7,17.5,19.0,18.3,Tofu,Packaged Vegetables,Produce,Food
816,Ebony,Ebony Firm Tofu,15501666665,2.29,17.3,15.2,1,1,4,10,21.1,6.01,15.7,Tofu,Packaged Vegetables,Produce,Food
1132,Tri-State,Tri-State Firm Tofu,49567652344,1.66,13.6,11.6,0,0,23,7,15.3,14.8,4.85,Tofu,Packaged Vegetables,Produce,Food
1443,Hermanos,Hermanos Firm Tofu,74774398207,2.17,6.96,3.96,1,1,15,11,13.2,21.0,22.2,Tofu,Packaged Vegetables,Produce,Food
195,High Top,High Top Almonds,83459433913,1.77,8.72,6.72,0,1,24,13,17.6,13.0,10.4,Nuts,Specialty,Produce,Food
205,High Top,High Top Mixed Nuts,86064931750,2.71,13.9,11.8,1,0,9,5,4.96,11.8,5.0,Nuts,Specialty,Produce,Food
206,High Top,High Top Canned Peanuts,50672228932,2.11,10.9,7.89,0,1,15,7,22.6,19.6,17.8,Nuts,Specialty,Produce,Food
211,High Top,High Top Walnuts,94892939925,2.72,14.5,12.5,1,0,1,7,4.6,12.1,14.0,Nuts,Specialty,Produce,Food
214,High Top,High Top Party Nuts,35291112065,2.82,21.6,19.6,1,1,18,13,8.56,14.5,4.93,Nuts,Specialty,Produce,Food
506,Tell Tale,Tell Tale Almonds,92249944806,3.68,11.5,8.5,1,0,3,8,15.2,6.59,12.2,Nuts,Specialty,Produce,Food
516,Tell Tale,Tell Tale Mixed Nuts,67198563218,1.85,21.8,19.7,1,0,6,13,6.94,9.01,15.2,Nuts,Specialty,Produce,Food
517,Tell Tale,Tell Tale Canned Peanuts,77130557894,3.4,7.87,6.86,0,0,26,5,11.6,9.5,3.9,Nuts,Specialty,Produce,Food
522,Tell Tale,Tell Tale Walnuts,13683450818,1.63,15.6,13.6,1,1,6,7,7.04,15.8,10.9,Nuts,Specialty,Produce,Food
525,Tell Tale,Tell Tale Party Nuts,94798375964,2.85,11.3,9.3,0,1,30,14,12.8,11.9,7.77,Nuts,Specialty,Produce,Food
817,Ebony,Ebony Almonds,98175169825,1.68,17.2,14.2,1,1,8,6,21.0,15.1,15.1,Nuts,Specialty,Produce,Food
827,Ebony,Ebony Mixed Nuts,60824422240,0.95,8.29,7.28,1,0,20,6,22.3,10.3,4.66,Nuts,Specialty,Produce,Food
828,Ebony,Ebony Canned Peanuts,68879042267,1.29,19.4,17.3,0,1,32,8,10.9,22.4,3.04,Nuts,Specialty,Produce,Food
833,Ebony,Ebony Walnuts,20813052058,2.39,18.8,16.7,0,0,25,10,9.68,3.9,5.01,Nuts,Specialty,Produce,Food
836,Ebony,Ebony Party Nuts,84476624131,1.18,20.9,17.8,1,1,8,9,6.3,20.4,7.49,Nuts,Specialty,Produce,Food
1133,Tri-State,Tri-State Almonds,68382779955,1.54,17.5,15.5,1,1,26,6,17.2,12.0,18.0,Nuts,Specialty,Produce,Food
1143,Tri-State,Tri-State Mixed Nuts,99463810324,1.76,8.69,7.68,0,0,12,13,11.5,8.72,21.9,Nuts,Specialty,Produce,Food
1144,Tri-State,Tri-State Canned Peanuts,79042897820,0.85,21.2,18.2,1,0,4,8,6.96,19.8,4.93,Nuts,Specialty,Produce,Food
1149,Tri-State,Tri-State Walnuts,92501375079,0.88,19.7,16.7,0,1,17,5,4.93,6.41,22.7,Nuts,Specialty,Produce,Food
1152,Tri-State,Tri-State Party Nuts,27074561715,2.63,13.6,12.6,1,0,23,9,21.2,4.59,17.7,Nuts,Specialty,Produce,Food
1444,Hermanos,Hermanos Almonds,49780083298,1.76,11.2,9.19,1,1,23,13,8.44,13.8,17.7,Nuts,Specialty,Produce,Food
1454,Hermanos,Hermanos Mixed Nuts,54672282338,3.39,17.4,15.3,1,1,11,9,10.1,16.0,11.8,Nuts,Specialty,Produce,Food
1455,Hermanos,Hermanos Canned Peanuts,12010149359,2.53,16.8,15.7,1,0,30,13,7.84,8.5,21.4,Nuts,Specialty,Produce,Food
1460,Hermanos,Hermanos Walnuts,14613705277,2.13,11.1,8.1,1,0,29,14,12.8,7.34,17.5,Nuts,Specialty,Produce,Food
1463,Hermanos,Hermanos Party Nuts,60392994284,1.98,12.4,9.39,1,0,12,11,13.0,7.12,12.7,Nuts,Specialty,Produce,Food
215,Tip Top,Tip Top Lox,80295071005,0.79,14.1,11.1,1,0,10,13,12.1,12.0,11.6,Fresh Fish,Seafood,Seafood,Food
526,Kiwi,Kiwi Lox,36971591114,2.25,18.4,16.3,1,1,31,5,20.7,18.3,17.4,Fresh Fish,Seafood,Seafood,Food
837,Curlew,Curlew Lox,15625659823,1.62,8.97,6.97,0,0,19,13,6.38,8.74,10.6,Fresh Fish,Seafood,Seafood,Food
1153,Dual City,Dual City Lox,43650195002,0.52,18.8,16.7,1,0,33,11,22.0,8.64,20.4,Fresh Fish,Seafood,Seafood,Food
1464,Amigo,Amigo Lox,63874211907,2.96,21.4,18.3,1,0,23,6,8.91,15.7,6.85,Fresh Fish,Seafood,Seafood,Food
216,Tip Top,Tip Top Scallops,83776288628,3.6,21.3,20.2,1,1,22,7,18.3,18.3,6.31,Shellfish,Seafood,Seafood,Food
527,Kiwi,Kiwi Scallops,60407328009,2.38,11.9,8.89,0,0,15,13,8.75,9.24,3.87,Shellfish,Seafood,Seafood,Food
838,Curlew,Curlew Scallops,49869111180,2.58,6.87,3.86,0,1,4,10,20.4,17.8,8.06,Shellfish,Seafood,Seafood,Food
1154,Dual City,Dual City Scallops,49418113827,1.7,12.7,10.6,1,0,3,11,21.7,4.04,9.2,Shellfish,Seafood,Seafood,Food
1465,Amigo,Amigo Scallops,23498780131,2.79,7.92,6.92,0,1,9,6,3.99,14.0,15.4,Shellfish,Seafood,Seafood,Food
217,Best Choice,Best Choice Low Fat Cookies,19498726725,0.68,16.0,14.0,1,0,21,13,14.4,10.5,22.3,Cookies,Snack Foods,Snack Foods,Food
221,Best Choice,Best Choice Sugar Cookies,97234765887,3.66,15.2,13.1,0,0,36,14,8.6,10.5,20.0,Cookies,Snack Foods,Snack Foods,Food
222,Best Choice,Best Choice Chocolate Chip Cookies,74527152180,3.95,15.0,12.0,0,1,29,9,19.9,16.3,21.9,Cookies,Snack Foods,Snack Foods,Food
223,Best Choice,Best Choice Fudge Cookies,97962889075,3.19,20.3,19.2,1,0,36,6,7.02,12.5,4.67,Cookies,Snack Foods,Snack Foods,Food
224,Best Choice,Best Choice Fudge Brownies,33276000618,1.73,8.24,6.23,0,0,32,7,10.6,14.2,10.2,Cookies,Snack Foods,Snack Foods,Food
226,Best Choice,Best Choice Lemon Cookies,31717422604,0.76,10.4,7.39,1,1,22,13,18.1,11.6,10.7,Cookies,Snack Foods,Snack Foods,Food
227,Best Choice,Best Choice Graham Crackers,83628692030,1.98,15.7,14.6,0,1,12,9,5.65,5.62,3.49,Cookies,Snack Foods,Snack Foods,Food
242,Best Choice,Best Choice Frosted Cookies,20716846585,2.59,9.51,7.51,0,1,23,8,10.1,20.1,11.4,Cookies,Snack Foods,Snack Foods,Food
528,Fast,Fast Low Fat Cookies,96937480568,0.96,6.59,4.59,1,1,8,13,16.0,9.16,7.4,Cookies,Snack Foods,Snack Foods,Food
532,Fast,Fast Sugar Cookies,56197987198,3.87,21.7,18.7,1,0,15,14,16.8,9.92,20.6,Cookies,Snack Foods,Snack Foods,Food
533,Fast,Fast Chocolate Chip Cookies,77347022891,2.42,20.1,17.1,0,0,12,10,9.95,20.0,15.4,Cookies,Snack Foods,Snack Foods,Food
534,Fast,Fast Fudge Cookies,21590474247,3.38,12.6,10.6,0,1,26,5,4.69,5.39,9.71,Cookies,Snack Foods,Snack Foods,Food
535,Fast,Fast Fudge Brownies,90496563315,2.84,7.92,6.92,1,1,4,12,21.5,3.1,15.5,Cookies,Snack Foods,Snack Foods,Food
537,Fast,Fast Lemon Cookies,29700219035,2.65,20.7,18.7,1,0,3,11,19.3,8.98,22.8,Cookies,Snack Foods,Snack Foods,Food
538,Fast,Fast Graham Crackers,92419202923,0.93,20.9,18.8,1,1,13,6,4.29,12.6,14.5,Cookies,Snack Foods,Snack Foods,Food
553,Fast,Fast Frosted Cookies,18699643015,1.91,7.41,5.4,0,0,24,11,17.3,20.4,11.7,Cookies,Snack Foods,Snack Foods,Food
839,Nationeel,Nationeel Low Fat Cookies,40255913138,0.66,14.4,11.3,0,0,2,7,20.6,15.3,5.07,Cookies,Snack Foods,Snack Foods,Food
843,Nationeel,Nationeel Sugar Cookies,61040887236,2.94,8.24,6.23,1,0,22,6,14.3,18.1,9.56,Cookies,Snack Foods,Snack Foods,Food
844,Nationeel,Nationeel Chocolate Chip Cookies,69095507264,3.31,17.1,14.1,1,0,22,10,11.3,20.1,13.6,Cookies,Snack Foods,Snack Foods,Food
845,Nationeel,Nationeel Fudge Cookies,45978567004,1.42,7.31,5.3,1,1,8,7,16.1,19.8,5.99,Cookies,Snack Foods,Snack Foods,Food
846,Nationeel,Nationeel Fudge Brownies,23270953297,1.71,16.3,13.2,0,0,31,9,11.8,19.6,5.07,Cookies,Snack Foods,Snack Foods,Food
848,Nationeel,Nationeel Lemon Cookies,17138972878,2.26,13.9,12.8,0,0,23,5,16.4,14.4,7.04,Cookies,Snack Foods,Snack Foods,Food
849,Nationeel,Nationeel Graham Crackers,99812476038,1.65,8.31,6.31,0,0,31,12,9.02,7.69,8.19,Cookies,Snack Foods,Snack Foods,Food
864,Nationeel,Nationeel Frosted Cookies,95874724984,1.63,12.5,10.5,1,1,34,5,6.4,15.2,12.9,Cookies,Snack Foods,Snack Foods,Food
1155,Horatio,Horatio Low Fat Cookies,11329383254,1.88,16.1,15.1,0,0,12,10,21.4,4.56,12.5,Cookies,Snack Foods,Snack Foods,Food
1159,Horatio,Horatio Sugar Cookies,32114357352,3.78,16.7,14.7,1,1,28,7,22.4,3.54,14.7,Cookies,Snack Foods,Snack Foods,Food
