customer_id,city,country,age,age_category,yearly_income,gender,total_children,education,occupation,effective_date
4994,Berkeley,USA,53,51 - 64,$30K - $50K,F,3,Partial College,Management,2023-04-18
4995,Salem,USA,51,51 - 64,$50K - $70K,M,2,Bachelors Degree,Professional,2023-04-18
4996,Haney,Canada,71,65 - 75,$30K - $50K,F,5,Bachelors Degree,Professional,2023-04-18
4997,Burlingame,USA,23,17 - 25,$50K - $70K,M,0,Bachelors Degree,Management,2023-04-18
4998,Port Orchard,USA,57,51 - 64,$50K - $70K,M,3,Bachelors Degree,Professional,2023-04-18
4999,N. Vancouver,Canada,88,>75,$30K - $50K,M,1,High School Degree,Skilled Manual,2023-04-18
5000,W. Linn,USA,27,26 - 35,$30K - $50K,F,0,Partial High School,Manual,2023-04-18
5001,Santa Monica,USA,76,>75,$30K - $50K,M,5,Partial High School,Skilled Manual,2023-04-18
5002,Yakima,USA,35,>75,$110K - $130K,M,2,High School Degree,Management,2023-04-18
5003,Berkeley,USA,75,>75,$30K - $50K,F,4,High School Degree,Manual,2023-04-18
5004,Arcadia,USA,85,>75,$50K - $70K,F,5,Partial High School,Manual,2023-04-18
5005,Palo Alto,USA,20,17 - 25,$30K - $50K,M,2,High School Degree,Manual,2023-04-18
5006,Victoria,Canada,44,36 - 50,$50K - $70K,M,0,Partial College,Management,2023-04-18
5007,Newton,Canada,47,36 - 50,$30K - $50K,M,3,High School Degree,Skilled Manual,2023-04-18
5008,Orizaba,Mexico,35,>75,$30K - $50K,F,1,High School Degree,Skilled Manual,2023-04-18
5009,Beverly Hills,USA,67,65 - 75,$10K - $30K,M,1,Partial High School,Skilled Manual,2023-04-18
5010,Beverly Hills,USA,35,>75,$150K +,F,5,High School Degree,Professional,2023-04-18
5011,La Jolla,USA,59,51 - 64,$30K - $50K,F,2,High School Degree,Skilled Manual,2023-04-18
5012,Metchosin,Canada,47,36 - 50,$50K - $70K,M,3,Bachelors Degree,Professional,2023-04-18
5013,Glendale,USA,37,36 - 50,$10K - $30K,M,2,Partial High School,Manual,2023-04-18
5014,Newport Beach,USA,39,36 - 50,$30K - $50K,M,5,Partial High School,Skilled Manual,2023-04-18
5015,Anacortes,USA,26,26 - 35,$30K - $50K,F,1,High School Degree,Skilled Manual,2023-04-18
5016,Long Beach,USA,73,65 - 75,$70K - $90K,M,5,Bachelors Degree,Professional,2023-04-18
5017,Cliffside,Canada,20,17 - 25,$70K - $90K,M,1,Bachelors Degree,Management,2023-04-18
5018,Woodland Hills,USA,74,65 - 75,$50K - $70K,M,3,Partial College,Clerical,2023-04-18
5019,Yakima,USA,24,17 - 25,$50K - $70K,F,4,Bachelors Degree,Professional,2023-04-18
5020,Westminster,Canada,61,51 - 64,$50K - $70K,M,4,Bachelors Degree,Professional,2023-04-18
5021,San Francisco,USA,34,26 - 35,$70K - $90K,M,0,Partial High School,Professional,2023-04-18
5022,Burien,USA,84,>75,$10K - $30K,M,2,Partial High School,Manual,2023-04-18
5023,Lakewood,USA,55,51 - 64,$30K - $50K,F,3,Partial College,Management,2023-04-18
5024,Kirkland,USA,81,>75,$50K - $70K,M,3,Bachelors Degree,Professional,2023-04-18
5025,Coronado,USA,81,>75,$110K - $130K,M,3,High School Degree,Professional,2023-04-18
5026,Puyallup,USA,56,51 - 64,$30K - $50K,M,5,High School Degree,Manual,2023-04-18
5027,Langford,Canada,48,36 - 50,$10K - $30K,M,2,Partial High School,Manual,2023-04-18
5028,Berkeley,USA,74,65 - 75,$30K - $50K,M,1,Partial High School,Skilled Manual,2023-04-18
5029,Tixapan,Mexico,32,26 - 35,$70K - $90K,M,3,Graduate Degree,Professional,2023-04-18
5030,La Jolla,USA,60,51 - 64,$30K - $50K,F,5,High School Degree,Skilled Manual,2023-04-18
5031,Burbank,USA,85,>75,$30K - $50K,M,2,High School Degree,Skilled Manual,2023-04-18
5032,Issaquah,USA,30,26 - 35,$50K - $70K,M,4,Bachelors Degree,Professional,2023-04-18
5033,Vancouver,Canada,85,>75,$70K - $90K,M,1,Partial High School,Professional,2023-04-18
5034,Redwood City,USA,37,36 - 50,$30K - $50K,M,4,Partial High School,Manual,2023-04-18
5035,Oak Bay,Canada,83,>75,$30K - $50K,M,2,Partial College,Skilled Manual,2023-04-18
5036,Langford,Canada,72,65 - 75,$30K - $50K,M,1,Partial College,Clerical,2023-04-18
5037,Lemon Grove,USA,83,>75,$10K - $30K,M,0,Partial High School,Skilled Manual,2023-04-18
5038,Olympia,USA,31,26 - 35,$10K - $30K,M,2,Partial High School,Manual,2023-04-18
5039,Mill Valley,USA,28,26 - 35,$50K - $70K,F,1,Bachelors Degree,Professional,2023-04-18
5040,Burien,USA,21,17 - 25,$30K - $50K,M,3,High School Degree,Skilled Manual,2023-04-18
5041,Port Hammond,Canada,60,51 - 64,$50K - $70K,M,1,Graduate Degree,Management,2023-04-18
5042,La Jolla,USA,73,65 - 75,$50K - $70K,M,1,Bachelors Degree,Professional,2023-04-18
5043,Ballard,USA,21,17 - 25,$70K - $90K,M,1,Bachelors Degree,Management,2023-04-18
5044,Richmond,Canada,85,>75,$110K - $130K,F,4,Partial High School,Management,2023-04-18
5045,Santa Cruz,USA,69,65 - 75,$30K - $50K,F,1,High School Degree,Manual,2023-04-18
5046,Redwood City,USA,77,>75,$50K - $70K,F,1,Partial High School,Skilled Manual,2023-04-18
5047,W. Linn,USA,58,51 - 64,$30K - $50K,M,2,High School Degree,Skilled Manual,2023-04-18
5048,Kirkland,USA,41,36 - 50,$10K - $30K,F,4,Partial High School,Skilled Manual,2023-04-18
5049,Concord,USA,52,51 - 64,$70K - $90K,M,4,High School Degree,Management,2023-04-18
5050,Puyallup,USA,42,36 - 50,$10K - $30K,F,3,Partial High School,Skilled Manual,2023-04-18
5051,La Jolla,USA,56,51 - 64,$110K - $130K,M,5,Graduate Degree,Professional,2023-04-18
5052,Richmond,USA,29,26 - 35,$30K - $50K,F,5,High School Degree,Skilled Manual,2023-04-18
5053,Orizaba,Mexico,66,65 - 75,$50K - $70K,M,2,Bachelors Degree,Management,2023-04-18
5054,Los Angeles,USA,52,51 - 64,$110K - $130K,F,2,Partial High School,Management,2023-04-18
5055,Burnaby,Canada,87,>75,$30K - $50K,M,5,High School Degree,Manual,2023-04-18
5056,Issaquah,USA,48,36 - 50,$10K - $30K,F,5,Partial High School,Manual,2023-04-18
5057,San Carlos,USA,55,51 - 64,$30K - $50K,M,1,High School Degree,Skilled Manual,2023-04-18
5058,San Carlos,USA,24,17 - 25,$30K - $50K,M,2,Partial College,Manual,2023-04-18
5059,Tlaxiaco,Mexico,22,17 - 25,$50K - $70K,F,0,Bachelors Degree,Professional,2023-04-18
5060,Lebanon,USA,42,36 - 50,$10K - $30K,M,3,Partial High School,Manual,2023-04-18
5061,Arcadia,USA,64,>75,$10K - $30K,M,4,Partial High School,Skilled Manual,2023-04-18
5062,Lakewood,USA,28,26 - 35,$30K - $50K,M,4,High School Degree,Manual,2023-04-18
5063,Port Orchard,USA,47,36 - 50,$30K - $50K,M,3,High School Degree,Skilled Manual,2023-04-18
5064,Redwood City,USA,68,65 - 75,$10K - $30K,M,3,Partial High School,Manual,2023-04-18
5065,Acapulco,Mexico,47,36 - 50,$50K - $70K,F,1,Bachelors Degree,Professional,2023-04-18
5066,Daly City,USA,75,>75,$10K - $30K,F,0,Partial High School,Skilled Manual,2023-04-18
5067,Olympia,USA,45,36 - 50,$50K - $70K,M,2,Bachelors Degree,Professional,2023-04-18
5068,Walla Walla,USA,56,51 - 64,$70K - $90K,M,3,Graduate Degree,Professional,2023-04-18
5069,San Andres,Mexico,61,51 - 64,$50K - $70K,M,0,Bachelors Degree,Professional,2023-04-18
5070,Albany,USA,33,26 - 35,$30K - $50K,F,3,High School Degree,Skilled Manual,2023-04-18
5071,Orizaba,Mexico,36,36 - 50,$30K - $50K,F,1,High School Degree,Manual,2023-04-18
5072,West Covina,USA,35,>75,$30K - $50K,F,1,Partial College,Skilled Manual,2023-04-18
5073,Guadalajara,Mexico,68,65 - 75,$50K - $70K,F,0,Partial College,Professional,2023-04-18
5074,Edmonds,USA,75,>75,$110K - $130K,M,4,Bachelors Degree,Professional,2023-04-18
5075,Port Hammond,Canada,41,36 - 50,$30K - $50K,F,1,High School Degree,Manual,2023-04-18
5076,Colma,USA,29,26 - 35,$50K - $70K,F,2,High School Degree,Manual,2023-04-18
5077,Richmond,Canada,19,17 - 25,$30K - $50K,M,1,Bachelors Degree,Professional,2023-04-18
5078,La Cruz,Mexico,21,17 - 25,$50K - $70K,F,4,Bachelors Degree,Professional,2023-04-18
5079,Altadena,USA,78,>75,$10K - $30K,F,3,Partial High School,Skilled Manual,2023-04-18
5080,Seattle,USA,55,51 - 64,$90K - $110K,F,5,High School Degree,Professional,2023-04-18
5081,Mexico City,Mexico,72,65 - 75,$70K - $90K,F,3,High School Degree,Professional,2023-04-18
5082,Palo Alto,USA,56,51 - 64,$50K - $70K,F,0,Bachelors Degree,Management,2023-04-18
5083,Ladner,Canada,64,>75,$30K - $50K,F,0,Bachelors Degree,Professional,2023-04-18
5084,Port Hammond,Canada,43,36 - 50,$10K - $30K,M,5,Partial High School,Skilled Manual,2023-04-18
5085,Coronado,USA,86,>75,$10K - $30K,M,0,Partial High School,Manual,2023-04-18
5086,Burbank,USA,66,65 - 75,$50K - $70K,F,3,Partial College,Clerical,2023-04-18
5087,Fremont,USA,37,36 - 50,$30K - $50K,F,0,Bachelors Degree,Management,2023-04-18
5088,Albany,USA,62,51 - 64,$10K - $30K,F,2,Partial High School,Skilled Manual,2023-04-18
5089,Langley,Canada,63,51 - 64,$30K - $50K,F,2,High School Degree,Skilled Manual,2023-04-18
5090,Acapulco,Mexico,38,36 - 50,$30K - $50K,M,4,Partial College,Skilled Manual,2023-04-18
5091,Imperial Beach,USA,30,26 - 35,$30K - $50K,M,4,High School Degree,Skilled Manual,2023-04-18
5092,Olympia,USA,56,51 - 64,$30K - $50K,F,3,High School Degree,Skilled Manual,2023-04-18
5093,Richmond,USA,72,65 - 75,$10K - $30K,F,5,Partial High School,Skilled Manual,2023-04-18
5094,Santa Cruz,USA,42,36 - 50,$130K - $150K,M,1,High School Degree,Professional,2023-04-18
5095,West Covina,USA,85,>75,$30K - $50K,F,4,High School Degree,Skilled Manual,2023-04-18
5096,Torrance,USA,30,26 - 35,$70K - $90K,M,1,Bachelors Degree,Management,2023-04-18
5097,Palo Alto,USA,72,65 - 75,$70K - $90K,M,2,High School Degree,Professional,2023-04-18
5098,Sedro Woolley,USA,37,36 - 50,$30K - $50K,F,3,Partial College,Skilled Manual,2023-04-18
5099,Camacho,Mexico,83,>75,$50K - $70K,F,1,Bachelors Degree,Professional,2023-04-18
5100,Tlaxiaco,Mexico,88,>75,$50K - $70K,M,1,High School Degree,Skilled Manual,2023-04-18
5101,Redmond,USA,87,>75,$30K - $50K,F,4,High School Degree,Skilled Manual,2023-04-18
5102,Merida,Mexico,35,>75,$70K - $90K,F,0,Bachelors Degree,Management,2023-04-18
5103,Coronado,USA,44,36 - 50,$30K - $50K,M,5,Partial High School,Skilled Manual,2023-04-18
5104,Spring Valley,USA,37,36 - 50,$30K - $50K,M,2,High School Degree,Skilled Manual,2023-04-18
5105,Oregon City,USA,76,>75,$30K - $50K,M,3,Partial College,Skilled Manual,2023-04-18
5106,Beaverton,USA,77,>75,$10K - $30K,M,0,Partial High School,Manual,2023-04-18
5107,Glendale,USA,37,36 - 50,$10K - $30K,M,0,Partial High School,Skilled Manual,2023-04-18
5108,Ladner,Canada,31,26 - 35,$50K - $70K,F,3,Partial High School,Skilled Manual,2023-04-18
5109,Burien,USA,85,>75,$50K - $70K,M,0,Bachelors Degree,Professional,2023-04-18
5110,Anacortes,USA,23,17 - 25,$10K - $30K,F,2,High School Degree,Skilled Manual,2023-04-18
5111,Royal Oak,Canada,74,65 - 75,$10K - $30K,M,3,Partial High School,Manual,2023-04-18
5112,Oregon City,USA,45,36 - 50,$30K - $50K,F,3,Partial High School,Manual,2023-04-18
5113,San Gabriel,USA,67,65 - 75,$30K - $50K,M,3,High School Degree,Manual,2023-04-18
5114,Hidalgo,Mexico,58,51 - 64,$30K - $50K,F,3,Partial College,Skilled Manual,2023-04-18
5115,Sedro Woolley,USA,72,65 - 75,$50K - $70K,M,0,Partial High School,Manual,2023-04-18
5116,Marysville,USA,45,36 - 50,$30K - $50K,F,3,High School Degree,Manual,2023-04-18
5117,Royal Oak,Canada,82,>75,$50K - $70K,M,2,Bachelors Degree,Professional,2023-04-18
5118,W. Linn,USA,68,65 - 75,$70K - $90K,F,2,Bachelors Degree,Professional,2023-04-18
5119,Seattle,USA,29,26 - 35,$70K - $90K,M,0,Bachelors Degree,Professional,2023-04-18
5120,Bellflower,USA,60,51 - 64,$110K - $130K,F,0,Partial High School,Management,2023-04-18
5121,Bellingham,USA,55,51 - 64,$30K - $50K,M,2,Partial College,Clerical,2023-04-18
5122,Bellingham,USA,36,36 - 50,$10K - $30K,M,1,Partial High School,Manual,2023-04-18
5123,Lake Oswego,USA,22,17 - 25,$10K - $30K,F,1,Partial High School,Skilled Manual,2023-04-18
5124,Camacho,Mexico,54,51 - 64,$50K - $70K,M,3,Bachelors Degree,Professional,2023-04-18
5125,Olympia,USA,76,>75,$30K - $50K,F,2,High School Degree,Manual,2023-04-18
5126,Lincoln Acres,USA,40,36 - 50,$50K - $70K,F,2,Bachelors Degree,Professional,2023-04-18
5127,Burien,USA,59,51 - 64,$50K - $70K,F,1,High School Degree,Skilled Manual,2023-04-18
5128,Novato,USA,68,65 - 75,$70K - $90K,M,4,High School Degree,Professional,2023-04-18
5129,Merida,Mexico,58,51 - 64,$50K - $70K,F,2,Bachelors Degree,Management,2023-04-18
5130,Milwaukie,USA,75,>75,$130K - $150K,F,1,Bachelors Degree,Professional,2023-04-18
5131,Lemon Grove,USA,57,51 - 64,$130K - $150K,F,1,Graduate Degree,Management,2023-04-18
5132,Imperial Beach,USA,68,65 - 75,$10K - $30K,M,4,Partial High School,Manual,2023-04-18
5133,Los Angeles,USA,73,65 - 75,$50K - $70K,F,1,Bachelors Degree,Professional,2023-04-18
5134,Port Orchard,USA,85,>75,$30K - $50K,F,4,High School Degree,Manual,2023-04-18
5135,Downey,USA,18,17 - 25,$30K - $50K,F,0,Partial High School,Skilled Manual,2023-04-18
5136,Langley,Canada,87,>75,$30K - $50K,M,3,High School Degree,Manual,2023-04-18
5137,Lincoln Acres,USA,50,>75,$130K - $150K,F,5,Partial High School,Professional,2023-04-18
5138,Lincoln Acres,USA,57,51 - 64,$130K - $150K,M,2,Partial College,Professional,2023-04-18
5139,Mill Valley,USA,23,17 - 25,$10K - $30K,M,0,Partial High School,Skilled Manual,2023-04-18
5140,Santa Fe,Mexico,81,>75,$70K - $90K,F,1,Graduate Degree,Management,2023-04-18
5141,Newport Beach,USA,71,65 - 75,$50K - $70K,M,0,Bachelors Degree,Professional,2023-04-18
5142,Lake Oswego,USA,61,51 - 64,$90K - $110K,F,3,Partial High School,Professional,2023-04-18
5143,Tacoma,USA,48,36 - 50,$10K - $30K,M,1,Partial High School,Manual,2023-04-18
5144,Burbank,USA,25,>75,$70K - $90K,M,4,Bachelors Degree,Professional,2023-04-18
5145,Berkeley,USA,56,51 - 64,$30K - $50K,M,2,High School Degree,Skilled Manual,2023-04-18
5146,Metchosin,Canada,53,51 - 64,$50K - $70K,F,1,Bachelors Degree,Professional,2023-04-18
5147,Salem,USA,61,51 - 64,$30K - $50K,F,1,High School Degree,Skilled Manual,2023-04-18
5148,Hidalgo,Mexico,27,26 - 35,$30K - $50K,F,0,Partial High School,Skilled Manual,2023-04-18
5149,Burlingame,USA,70,65 - 75,$30K - $50K,F,1,High School Degree,Skilled Manual,2023-04-18
5150,Coronado,USA,62,51 - 64,$50K - $70K,F,4,Bachelors Degree,Professional,2023-04-18
5151,Vancouver,Canada,21,17 - 25,$10K - $30K,M,4,Partial High School,Manual,2023-04-18
5152,Lemon Grove,USA,59,51 - 64,$70K - $90K,F,2,Graduate Degree,Management,2023-04-18
5153,Milwaukie,USA,59,51 - 64,$50K - $70K,F,2,Bachelors Degree,Professional,2023-04-18
5154,Richmond,USA,34,26 - 35,$10K - $30K,F,2,Partial High School,Manual,2023-04-18
5155,Arcadia,USA,26,26 - 35,$30K - $50K,M,4,Partial College,Professional,2023-04-18
5156,Haney,Canada,40,36 - 50,$110K - $130K,M,3,High School Degree,Professional,2023-04-18
5157,Novato,USA,68,65 - 75,$50K - $70K,F,2,Bachelors Degree,Professional,2023-04-18
5158,Bremerton,USA,38,36 - 50,$30K - $50K,M,3,High School Degree,Skilled Manual,2023-04-18
5159,N. Vancouver,Canada,51,51 - 64,$130K - $150K,M,1,Partial High School,Management,2023-04-18
5160,Milwaukie,USA,66,65 - 75,$10K - $30K,F,3,Partial High School,Manual,2023-04-18
5161,Santa Monica,USA,51,51 - 64,$30K - $50K,M,3,High School Degree,Manual,2023-04-18
5162,Walla Walla,USA,74,65 - 75,$130K - $150K,M,5,Bachelors Degree,Professional,2023-04-18
5163,Port Orchard,USA,50,>75,$30K - $50K,M,3,High School Degree,Skilled Manual,2023-04-18
5164,Anacortes,USA,54,51 - 64,$70K - $90K,F,4,Partial High School,Professional,2023-04-18
5165,Port Hammond,Canada,65,65 - 75,$30K - $50K,F,3,Partial High School,Skilled Manual,2023-04-18
5166,Kirkland,USA,83,>75,$30K - $50K,M,4,Partial College,Skilled Manual,2023-04-18
5167,Spring Valley,USA,22,17 - 25,$10K - $30K,F,3,Partial High School,Manual,2023-04-18
5168,San Gabriel,USA,86,>75,$150K +,F,4,High School Degree,Management,2023-04-18
5169,Lynnwood,USA,42,36 - 50,$10K - $30K,F,2,Partial High School,Manual,2023-04-18
5170,Lynnwood,USA,51,51 - 64,$30K - $50K,F,2,High School Degree,Skilled Manual,2023-04-18
5171,Pomona,USA,81,>75,$10K - $30K,M,3,Partial High School,Manual,2023-04-18
5172,Orizaba,Mexico,63,51 - 64,$30K - $50K,M,2,Partial College,Skilled Manual,2023-04-18
5173,Marysville,USA,59,51 - 64,$30K - $50K,F,2,High School Degree,Skilled Manual,2023-04-18
5174,Spokane,USA,55,51 - 64,$30K - $50K,M,4,High School Degree,Skilled Manual,2023-04-18
5175,Novato,USA,48,36 - 50,$50K - $70K,M,5,Bachelors Degree,Management,2023-04-18
5176,San Jose,USA,19,17 - 25,$10K - $30K,F,5,Partial High School,Manual,2023-04-18
5177,Portland,USA,42,36 - 50,$50K - $70K,F,5,Partial High School,Manual,2023-04-18
5178,Woodland Hills,USA,32,26 - 35,$10K - $30K,M,0,Partial High School,Manual,2023-04-18
5179,National City,USA,47,36 - 50,$30K - $50K,F,2,Partial High School,Skilled Manual,2023-04-18
5180,La Mesa,USA,77,>75,$30K - $50K,F,5,High School Degree,Manual,2023-04-18
5181,Santa Anita,Mexico,56,51 - 64,$110K - $130K,M,3,Graduate Degree,Professional,2023-04-18
5182,Burien,USA,42,36 - 50,$30K - $50K,F,3,Partial High School,Manual,2023-04-18
5183,Bellflower,USA,77,>75,$10K - $30K,M,3,Partial High School,Skilled Manual,2023-04-18
5184,Westminster,Canada,39,36 - 50,$30K - $50K,M,3,High School Degree,Manual,2023-04-18
5185,San Diego,USA,33,26 - 35,$70K - $90K,F,5,Graduate Degree,Management,2023-04-18
5186,Victoria,Canada,72,65 - 75,$70K - $90K,F,4,Bachelors Degree,Management,2023-04-18
5187,Berkeley,USA,18,17 - 25,$50K - $70K,M,2,Bachelors Degree,Professional,2023-04-18
5188,Bellingham,USA,38,36 - 50,$30K - $50K,F,5,High School Degree,Manual,2023-04-18
5189,Lakewood,USA,72,65 - 75,$30K - $50K,M,0,High School Degree,Manual,2023-04-18
5190,Pomona,USA,36,36 - 50,$70K - $90K,M,5,High School Degree,Professional,2023-04-18
5191,Marysville,USA,55,51 - 64,$130K - $150K,M,3,Graduate Degree,Professional,2023-04-18
5192,Altadena,USA,64,>75,$90K - $110K,M,3,Partial High School,Management,2023-04-18
5193,Fremont,USA,43,36 - 50,$30K - $50K,M,1,High School Degree,Skilled Manual,2023-04-18
5194,Renton,USA,71,65 - 75,$30K - $50K,F,5,High School Degree,Skilled Manual,2023-04-18
5195,Ballard,USA,54,51 - 64,$30K - $50K,M,0,High School Degree,Skilled Manual,2023-04-18
5196,Salem,USA,52,51 - 64,$50K - $70K,F,3,Bachelors Degree,Management,2023-04-18
5197,Palo Alto,USA,57,51 - 64,$10K - $30K,M,4,Partial High School,Skilled Manual,2023-04-18
5198,Victoria,Canada,81,>75,$110K - $130K,F,3,High School Degree,Professional,2023-04-18
5199,W. Linn,USA,84,>75,$150K +,F,4,Graduate Degree,Professional,2023-04-18
5200,Coronado,USA,84,>75,$10K - $30K,M,3,High School Degree,Skilled Manual,2023-04-18
5201,Pomona,USA,46,36 - 50,$30K - $50K,M,4,High School Degree,Manual,2023-04-18
5202,Daly City,USA,53,51 - 64,$30K - $50K,F,1,High School Degree,Skilled Manual,2023-04-18
5203,Beverly Hills,USA,77,>75,$50K - $70K,M,5,Bachelors Degree,Professional,2023-04-18
5204,Yakima,USA,65,65 - 75,$70K - $90K,F,1,Bachelors Degree,Professional,2023-04-18
5205,Mill Valley,USA,55,51 - 64,$10K - $30K,F,5,Partial High School,Manual,2023-04-18
5206,Lebanon,USA,57,51 - 64,$10K - $30K,M,1,Partial High School,Skilled Manual,2023-04-18
5207,Haney,Canada,44,36 - 50,$50K - $70K,M,0,Partial College,Skilled Manual,2023-04-18
5208,Pomona,USA,21,17 - 25,$90K - $110K,M,4,Partial High School,Professional,2023-04-18
5209,Redwood City,USA,38,36 - 50,$70K - $90K,M,0,Bachelors Degree,Management,2023-04-18
5210,Tacoma,USA,34,26 - 35,$30K - $50K,F,1,High School Degree,Manual,2023-04-18
5211,Langford,Canada,50,>75,$10K - $30K,F,0,Partial High School,Skilled Manual,2023-04-18
5212,Metchosin,Canada,87,>75,$30K - $50K,F,1,High School Degree,Skilled Manual,2023-04-18
5213,Imperial Beach,USA,60,51 - 64,$30K - $50K,F,1,High School Degree,Manual,2023-04-18
5214,Newport Beach,USA,40,36 - 50,$130K - $150K,F,3,Bachelors Degree,Professional,2023-04-18
5215,Santa Cruz,USA,81,>75,$30K - $50K,M,4,High School Degree,Skilled Manual,2023-04-18
5216,Bremerton,USA,49,36 - 50,$30K - $50K,F,2,Partial College,Management,2023-04-18
5217,Royal Oak,Canada,37,36 - 50,$30K - $50K,F,1,High School Degree,Skilled Manual,2023-04-18
5218,Oak Bay,Canada,82,>75,$90K - $110K,F,3,High School Degree,Professional,2023-04-18
5219,Puyallup,USA,86,>75,$30K - $50K,M,4,High School Degree,Skilled Manual,2023-04-18
5220,Santa Monica,USA,30,26 - 35,$30K - $50K,M,4,High School Degree,Manual,2023-04-18
5221,San Andres,Mexico,58,51 - 64,$30K - $50K,F,1,High School Degree,Manual,2023-04-18
5222,Los Angeles,USA,28,26 - 35,$50K - $70K,M,2,Bachelors Degree,Management,2023-04-18
5223,Orizaba,Mexico,41,36 - 50,$30K - $50K,M,0,High School Degree,Manual,2023-04-18
5224,Richmond,USA,56,51 - 64,$50K - $70K,F,2,Bachelors Degree,Professional,2023-04-18
5225,Seattle,USA,41,36 - 50,$30K - $50K,F,3,High School Degree,Manual,2023-04-18
5226,Downey,USA,63,51 - 64,$130K - $150K,M,0,Graduate Degree,Professional,2023-04-18
5227,Vancouver,Canada,39,36 - 50,$10K - $30K,M,2,Partial High School,Manual,2023-04-18
5228,San Diego,USA,44,36 - 50,$10K - $30K,F,3,Partial High School,Manual,2023-04-18
5229,Metchosin,Canada,55,51 - 64,$10K - $30K,F,3,Partial High School,Manual,2023-04-18
5230,Corvallis,USA,73,65 - 75,$30K - $50K,M,3,High School Degree,Manual,2023-04-18
5231,Arcadia,USA,70,65 - 75,$50K - $70K,F,2,Bachelors Degree,Professional,2023-04-18
5232,Downey,USA,76,>75,$10K - $30K,F,4,Partial High School,Skilled Manual,2023-04-18
5233,Los Angeles,USA,32,26 - 35,$70K - $90K,F,2,Graduate Degree,Professional,2023-04-18
