customer_id,city,country,birthdate,yearly_income,gender,total_children,education,occupation
5373,Imperial Beach,USA,1912-11-13,$30K - $50K,M,2,High School Degree,Manual
5374,Spokane,USA,1926-07-27,$30K - $50K,M,3,High School Degree,Manual
5375,San Jose,USA,1961-11-06,$10K - $30K,M,1,Partial High School,Manual
5376,Bremerton,USA,1930-12-23,$50K - $70K,M,1,Bachelors Degree,Management
5377,Oak Bay,Canada,1935-02-02,$70K - $90K,M,2,High School Degree,Management
5378,Oak Bay,Canada,1954-08-13,$30K - $50K,M,1,Partial College,Skilled Manual
5379,Puyallup,USA,1968-10-24,$50K - $70K,F,1,Partial College,Skilled Manual
5380,Long Beach,USA,1936-01-05,$90K - $110K,M,3,Graduate Degree,Professional
5381,San Andres,Mexico,1914-05-11,$110K - $130K,F,3,High School Degree,Professional
5382,Colma,USA,1951-11-02,$70K - $90K,F,2,Graduate Degree,Management
5383,Spring Valley,USA,1931-09-07,$50K - $70K,F,2,Bachelors Degree,Professional
5384,Westminster,Canada,1922-09-28,$30K - $50K,F,2,High School Degree,Manual
5385,Lynnwood,USA,1932-11-22,$150K +,M,2,High School Degree,Professional
5386,Victoria,Canada,1915-08-21,$50K - $70K,F,1,Bachelors Degree,Professional
5387,Pomona,USA,1933-11-19,$30K - $50K,F,1,High School Degree,Manual
5388,Lake Oswego,USA,1922-02-04,$70K - $90K,M,4,High School Degree,Management
5389,Burbank,USA,1917-09-09,$30K - $50K,F,1,High School Degree,Skilled Manual
5390,Seattle,USA,1969-11-02,$130K - $150K,F,4,High School Degree,Management
5391,Santa Anita,Mexico,1966-11-05,$70K - $90K,F,0,Bachelors Degree,Professional
5392,Berkeley,USA,1967-08-19,$50K - $70K,M,4,Bachelors Degree,Professional
5393,Newport Beach,USA,1934-06-24,$50K - $70K,F,0,Bachelors Degree,Management
5394,Newport Beach,USA,1927-11-16,$30K - $50K,M,4,High School Degree,Manual
5395,Concord,USA,1961-07-13,$10K - $30K,F,2,Partial High School,Skilled Manual
5396,Portland,USA,1973-09-02,$10K - $30K,M,3,Partial High School,Skilled Manual
5397,Anacortes,USA,1913-09-05,$30K - $50K,M,2,High School Degree,Manual
5398,Tacoma,USA,1924-04-05,$30K - $50K,F,5,High School Degree,Skilled Manual
5399,Shawnee,Canada,1936-09-06,$10K - $30K,F,3,Partial High School,Manual
5400,Renton,USA,1959-05-25,$90K - $110K,F,1,Partial High School,Professional
5401,Torrance,USA,1943-07-27,$30K - $50K,F,4,High School Degree,Skilled Manual
5402,Grossmont,USA,1946-08-13,$30K - $50K,F,1,High School Degree,Skilled Manual
5403,Burlingame,USA,1938-11-19,$30K - $50K,F,1,Partial College,Clerical
5404,Concord,USA,1971-02-12,$10K - $30K,F,1,Partial High School,Skilled Manual
5405,Lake Oswego,USA,1928-05-14,$70K - $90K,F,1,Graduate Degree,Professional
5406,La Cruz,Mexico,1936-05-23,$30K - $50K,F,4,High School Degree,Skilled Manual
5407,Lincoln Acres,USA,1977-06-07,$50K - $70K,M,4,Bachelors Degree,Professional
5408,Pomona,USA,1940-10-19,$10K - $30K,F,2,Partial High School,Manual
5409,Vancouver,Canada,1939-05-20,$110K - $130K,F,2,High School Degree,Professional
5410,Tacoma,USA,1964-06-09,$30K - $50K,F,2,High School Degree,Skilled Manual
5411,Oak Bay,Canada,1972-01-15,$110K - $130K,M,4,High School Degree,Professional
5412,La Jolla,USA,1958-03-12,$30K - $50K,M,1,Partial College,Management
5413,Westminster,Canada,1930-10-13,$30K - $50K,M,5,High School Degree,Manual
5414,Grossmont,USA,1961-10-26,$70K - $90K,M,1,High School Degree,Professional
5415,Mill Valley,USA,1947-03-09,$90K - $110K,F,4,Bachelors Degree,Management
5416,Victoria,Canada,1932-07-24,$130K - $150K,M,1,Bachelors Degree,Professional
5417,Port Hammond,Canada,1948-05-24,$10K - $30K,M,1,Partial High School,Skilled Manual
5418,La Cruz,Mexico,1925-06-17,$10K - $30K,F,3,High School Degree,Manual
5419,Tacoma,USA,1949-05-21,$70K - $90K,F,1,Bachelors Degree,Professional
5420,Ballard,USA,1944-04-12,$30K - $50K,M,0,High School Degree,Manual
5421,Mill Valley,USA,1933-04-11,$30K - $50K,F,5,Partial College,Professional
5422,Guadalajara,Mexico,1915-03-28,$30K - $50K,M,4,Partial College,Clerical
5423,Lake Oswego,USA,1968-07-11,$10K - $30K,F,4,Partial High School,Skilled Manual
5424,Sooke,Canada,1975-11-04,$30K - $50K,F,4,High School Degree,Skilled Manual
5425,El Cajon,USA,1948-05-13,$70K - $90K,F,2,High School Degree,Professional
5426,El Cajon,USA,1935-03-27,$30K - $50K,F,2,High School Degree,Skilled Manual
5427,Mexico City,Mexico,1975-06-02,$90K - $110K,F,3,Bachelors Degree,Professional
5428,Renton,USA,1923-04-24,$130K - $150K,M,2,Graduate Degree,Professional
5429,Portland,USA,1927-08-22,$90K - $110K,F,3,High School Degree,Professional
5430,Acapulco,Mexico,1932-07-16,$10K - $30K,M,4,Partial High School,Skilled Manual
5431,Long Beach,USA,1939-04-12,$50K - $70K,F,2,Bachelors Degree,Professional
5432,Spokane,USA,1967-08-09,$10K - $30K,M,3,Partial High School,Skilled Manual
5433,Albany,USA,1945-03-06,$130K - $150K,M,2,High School Degree,Management
5434,Mexico City,Mexico,1954-11-24,$10K - $30K,F,3,Partial High School,Manual
5435,Torrance,USA,1940-07-25,$30K - $50K,M,5,High School Degree,Manual
5436,West Covina,USA,1979-05-24,$10K - $30K,M,2,Partial High School,Skilled Manual
5437,Santa Monica,USA,1930-01-20,$30K - $50K,F,1,Partial College,Clerical
5438,Imperial Beach,USA,1944-08-07,$30K - $50K,M,1,High School Degree,Skilled Manual
5439,Cliffside,Canada,1979-02-13,$30K - $50K,F,4,High School Degree,Skilled Manual
5440,Colma,USA,1948-02-03,$110K - $130K,M,4,Partial High School,Professional
5441,Bellflower,USA,1935-06-23,$70K - $90K,F,5,Graduate Degree,Professional
5442,Bellflower,USA,1966-03-18,$30K - $50K,F,4,High School Degree,Skilled Manual
5443,Novato,USA,1968-03-18,$70K - $90K,M,3,Bachelors Degree,Professional
5444,Seattle,USA,1948-08-10,$10K - $30K,F,0,Partial High School,Manual
5445,Metchosin,Canada,1914-09-05,$50K - $70K,M,1,Bachelors Degree,Management
5446,San Francisco,USA,1951-05-23,$50K - $70K,M,0,Partial College,Professional
5447,Portland,USA,1932-02-28,$30K - $50K,M,5,Partial College,Manual
5448,Port Hammond,Canada,1922-02-22,$70K - $90K,F,5,Bachelors Degree,Professional
5449,Marysville,USA,1944-07-27,$30K - $50K,F,3,High School Degree,Manual
5450,Chula Vista,USA,1915-12-15,$50K - $70K,F,4,Bachelors Degree,Professional
5451,Oregon City,USA,1933-04-14,$70K - $90K,F,5,Bachelors Degree,Management
5452,Corvallis,USA,1935-09-09,$90K - $110K,F,2,Bachelors Degree,Professional
5453,Walla Walla,USA,1929-05-14,$30K - $50K,M,3,Partial High School,Skilled Manual
5454,Glendale,USA,1975-09-26,$70K - $90K,F,2,Bachelors Degree,Professional
5455,Victoria,Canada,1972-10-02,$90K - $110K,M,3,Partial High School,Management
5456,Burlingame,USA,1973-07-16,$130K - $150K,F,2,Bachelors Degree,Professional
5457,Mexico City,Mexico,1940-05-20,$30K - $50K,M,3,High School Degree,Skilled Manual
5458,Everett,USA,1933-09-12,$110K - $130K,F,1,High School Degree,Professional
5459,Ladner,Canada,1979-08-20,$30K - $50K,M,5,High School Degree,Skilled Manual
5460,Tlaxiaco,Mexico,1921-10-09,$90K - $110K,F,1,Partial High School,Professional
5461,Walla Walla,USA,1931-10-13,$150K +,F,5,High School Degree,Professional
5462,Imperial Beach,USA,1930-02-01,$70K - $90K,M,1,Bachelors Degree,Management
5463,Fremont,USA,1943-07-03,$50K - $70K,M,1,Bachelors Degree,Professional
5464,Mexico City,Mexico,1965-04-21,$30K - $50K,M,4,High School Degree,Manual
5465,Langley,Canada,1949-05-24,$30K - $50K,M,1,Partial High School,Skilled Manual
5466,Merida,Mexico,1952-07-09,$30K - $50K,M,4,High School Degree,Skilled Manual
5467,Sedro Woolley,USA,1944-09-16,$30K - $50K,F,3,High School Degree,Manual
5468,Edmonds,USA,1978-11-09,$110K - $130K,M,1,High School Degree,Professional
5469,Richmond,USA,1934-04-11,$110K - $130K,F,2,High School Degree,Professional
5470,Sedro Woolley,USA,1954-07-04,$10K - $30K,F,3,Partial High School,Manual
5471,Pomona,USA,1913-04-04,$10K - $30K,M,4,Partial High School,Skilled Manual
5472,Port Hammond,Canada,1946-09-15,$50K - $70K,F,3,Bachelors Degree,Management
5473,Chula Vista,USA,1957-06-28,$10K - $30K,F,1,Partial High School,Skilled Manual
5474,Chula Vista,USA,1912-07-17,$110K - $130K,F,3,Graduate Degree,Professional
5475,Tixapan,Mexico,1912-02-08,$50K - $70K,M,5,Bachelors Degree,Management
5476,Corvallis,USA,1968-03-05,$50K - $70K,M,4,Bachelors Degree,Management
5477,Ballard,USA,1940-11-06,$50K - $70K,F,1,Bachelors Degree,Professional
5478,Hidalgo,Mexico,1971-10-19,$30K - $50K,M,3,High School Degree,Manual
5479,Redwood City,USA,1958-03-02,$110K - $130K,M,0,High School Degree,Professional
5480,Novato,USA,1942-07-17,$50K - $70K,F,2,Partial High School,Skilled Manual
5481,Merida,Mexico,1958-06-17,$30K - $50K,F,4,High School Degree,Skilled Manual
5482,Tixapan,Mexico,1935-07-11,$10K - $30K,M,0,Partial High School,Skilled Manual
5483,Glendale,USA,1959-06-14,$30K - $50K,M,4,Partial College,Skilled Manual
5484,Torrance,USA,1955-04-05,$50K - $70K,F,3,Partial High School,Skilled Manual
5485,Concord,USA,1943-04-04,$50K - $70K,F,4,Bachelors Degree,Management
5486,La Mesa,USA,1925-04-21,$10K - $30K,F,3,Partial High School,Manual
5487,Royal Oak,Canada,1928-12-03,$70K - $90K,M,3,Bachelors Degree,Professional
5488,Santa Anita,Mexico,1923-01-11,$50K - $70K,F,4,High School Degree,Skilled Manual
5489,San Gabriel,USA,1966-06-21,$70K - $90K,F,2,Bachelors Degree,Management
5490,San Gabriel,USA,1953-04-07,$130K - $150K,F,3,Partial High School,Professional
5491,San Jose,USA,1923-07-10,$10K - $30K,F,3,Partial High School,Manual
5492,Everett,USA,1941-05-04,$30K - $50K,M,2,Partial College,Skilled Manual
5493,Newport Beach,USA,1945-09-02,$70K - $90K,F,3,Bachelors Degree,Professional
5494,San Andres,Mexico,1950-08-24,$10K - $30K,M,3,Partial High School,Manual
5495,Redmond,USA,1969-09-04,$30K - $50K,F,4,High School Degree,Skilled Manual
5496,Newton,Canada,1915-09-16,$30K - $50K,F,0,Partial College,Skilled Manual
5497,Anacortes,USA,1975-07-25,$50K - $70K,F,1,Bachelors Degree,Professional
5498,Lincoln Acres,USA,1972-02-04,$110K - $130K,M,0,High School Degree,Professional
5499,Milwaukie,USA,1963-03-02,$70K - $90K,M,4,Graduate Degree,Professional
5500,Beaverton,USA,1921-09-16,$10K - $30K,M,1,Partial High School,Manual
5501,Olympia,USA,1953-09-24,$30K - $50K,F,4,High School Degree,Manual
5502,Arcadia,USA,1967-05-11,$130K - $150K,M,3,Bachelors Degree,Professional
5503,Los Angeles,USA,1932-09-17,$50K - $70K,M,3,Bachelors Degree,Management
5504,Santa Cruz,USA,1971-09-07,$30K - $50K,M,3,Partial College,Professional
5505,Kirkland,USA,1964-08-03,$30K - $50K,F,4,High School Degree,Skilled Manual
5506,Shawnee,Canada,1926-05-24,$90K - $110K,F,3,High School Degree,Professional
5507,Westminster,Canada,1927-04-24,$30K - $50K,M,2,High School Degree,Skilled Manual
5508,Glendale,USA,1977-10-16,$90K - $110K,F,4,Graduate Degree,Professional
5509,Guadalajara,Mexico,1956-02-22,$130K - $150K,M,5,Bachelors Degree,Professional
5510,Mill Valley,USA,1922-09-13,$50K - $70K,M,3,Bachelors Degree,Management
5511,Downey,USA,1961-03-07,$30K - $50K,M,1,Partial College,Management
5512,Merida,Mexico,1951-03-28,$30K - $50K,F,5,High School Degree,Manual
5513,Lincoln Acres,USA,1973-08-06,$30K - $50K,M,4,High School Degree,Skilled Manual
5514,Altadena,USA,1944-02-21,$70K - $90K,M,2,Partial High School,Professional
5515,Metchosin,Canada,1974-08-04,$30K - $50K,F,4,Partial High School,Skilled Manual
5516,Tixapan,Mexico,1964-11-16,$50K - $70K,F,5,Graduate Degree,Management
5517,Ladner,Canada,1958-07-20,$50K - $70K,M,2,Partial College,Professional
5518,Pomona,USA,1934-10-05,$10K - $30K,M,5,Partial High School,Manual
5519,Lakewood,USA,1931-11-08,$10K - $30K,M,2,Partial High School,Manual
5520,Burnaby,Canada,1944-11-06,$110K - $130K,F,1,Graduate Degree,Professional
5521,Coronado,USA,1911-09-10,$50K - $70K,M,1,Bachelors Degree,Professional
5522,San Diego,USA,1963-11-18,$30K - $50K,F,4,High School Degree,Skilled Manual
5523,Langford,Canada,1938-10-26,$130K - $150K,F,2,Bachelors Degree,Professional
5524,Milwaukie,USA,1920-12-18,$10K - $30K,M,2,Partial High School,Manual
5525,Imperial Beach,USA,1931-12-21,$10K - $30K,M,1,Partial High School,Manual
5526,Redmond,USA,1929-04-10,$30K - $50K,M,4,Partial High School,Skilled Manual
5527,Santa Cruz,USA,1942-08-12,$50K - $70K,F,4,Bachelors Degree,Management
5528,Coronado,USA,1964-05-03,$10K - $30K,F,2,Partial High School,Manual
5529,Royal Oak,Canada,1948-07-05,$150K +,F,4,Bachelors Degree,Professional
5530,Salem,USA,1963-11-02,$30K - $50K,F,4,High School Degree,Skilled Manual
5531,Santa Monica,USA,1943-11-24,$30K - $50K,F,4,High School Degree,Skilled Manual
5532,Arcadia,USA,1977-02-17,$110K - $130K,M,0,Partial High School,Professional
5533,Woodburn,USA,1933-05-19,$10K - $30K,F,1,Partial High School,Manual
5534,Richmond,USA,1953-08-12,$30K - $50K,F,2,High School Degree,Skilled Manual
5535,El Cajon,USA,1912-05-13,$10K - $30K,M,3,Partial High School,Manual
5536,Orizaba,Mexico,1957-02-08,$50K - $70K,F,0,Bachelors Degree,Management
5537,Bremerton,USA,1956-07-09,$30K - $50K,F,0,High School Degree,Skilled Manual
5538,Beverly Hills,USA,1912-09-26,$50K - $70K,F,2,Bachelors Degree,Management
5539,Woodland Hills,USA,1919-04-04,$50K - $70K,F,4,Bachelors Degree,Professional
5540,Metchosin,Canada,1963-03-17,$10K - $30K,F,3,Partial High School,Manual
5541,Glendale,USA,1952-04-25,$50K - $70K,F,1,Bachelors Degree,Professional
5542,Spokane,USA,1924-07-22,$30K - $50K,M,2,Partial College,Management
5543,Imperial Beach,USA,1969-08-21,$70K - $90K,F,5,Graduate Degree,Professional
5544,Richmond,Canada,1953-12-10,$10K - $30K,F,1,High School Degree,Manual
5545,Burien,USA,1969-10-10,$90K - $110K,M,3,High School Degree,Professional
5546,Vancouver,Canada,1946-11-03,$70K - $90K,M,3,High School Degree,Professional
5547,West Covina,USA,1970-10-07,$10K - $30K,M,2,Partial High School,Skilled Manual
5548,Woodland Hills,USA,1966-08-24,$70K - $90K,F,3,Bachelors Degree,Professional
5549,Sedro Woolley,USA,1954-09-24,$30K - $50K,F,3,High School Degree,Skilled Manual
5550,Redwood City,USA,1936-08-14,$70K - $90K,F,4,Bachelors Degree,Professional
5551,San Andres,Mexico,1939-05-22,$30K - $50K,M,3,Partial High School,Skilled Manual
5552,Fremont,USA,1946-09-15,$50K - $70K,F,5,High School Degree,Manual
5553,Downey,USA,1977-11-13,$30K - $50K,F,3,Partial College,Manual
5554,Torrance,USA,1965-08-27,$10K - $30K,F,3,Partial High School,Skilled Manual
5555,Walla Walla,USA,1947-03-13,$10K - $30K,F,4,Partial High School,Manual
5556,Arcadia,USA,1952-09-24,$50K - $70K,M,1,Bachelors Degree,Professional
5557,Santa Anita,Mexico,1969-05-06,$10K - $30K,M,4,Partial High School,Manual
5558,Vancouver,Canada,1961-01-16,$10K - $30K,M,3,Partial High School,Skilled Manual
5559,Merida,Mexico,1980-02-23,$130K - $150K,F,4,Partial High School,Management
5560,Salem,USA,1926-03-09,$30K - $50K,M,1,High School Degree,Skilled Manual
5561,San Diego,USA,1916-11-17,$30K - $50K,F,1,Partial College,Manual
5562,Concord,USA,1925-09-08,$10K - $30K,F,5,Partial High School,Skilled Manual
5563,Sooke,Canada,1911-04-09,$30K - $50K,F,2,High School Degree,Manual
5564,Cliffside,Canada,1939-10-24,$110K - $130K,F,1,Bachelors Degree,Professional
5565,Haney,Canada,1971-10-04,$30K - $50K,M,3,Partial College,Management
5566,Downey,USA,1915-06-19,$50K - $70K,M,4,Bachelors Degree,Professional
5567,San Jose,USA,1950-10-24,$50K - $70K,M,2,Bachelors Degree,Professional
5568,Yakima,USA,1919-10-14,$30K - $50K,M,2,Partial College,Skilled Manual
5569,Guadalajara,Mexico,1912-09-10,$70K - $90K,F,3,Bachelors Degree,Management
5570,Guadalajara,Mexico,1944-06-05,$50K - $70K,M,4,Bachelors Degree,Professional
5571,Oak Bay,Canada,1946-06-05,$110K - $130K,M,2,Graduate Degree,Professional
5572,La Jolla,USA,1925-11-23,$10K - $30K,F,5,Partial High School,Manual
5573,La Mesa,USA,1974-04-03,$70K - $90K,M,4,Bachelors Degree,Professional
5574,El Cajon,USA,1940-10-21,$30K - $50K,M,3,High School Degree,Skilled Manual
5575,Oakland,USA,1921-07-25,$50K - $70K,M,3,Partial High School,Manual
5576,Vancouver,Canada,1939-04-11,$10K - $30K,M,3,Bachelors Degree,Professional
5577,N. Vancouver,Canada,1961-10-16,$130K - $150K,F,1,Graduate Degree,Management
5578,Acapulco,Mexico,1932-04-04,$30K - $50K,F,5,High School Degree,Skilled Manual
5579,Edmonds,USA,1962-09-14,$50K - $70K,M,2,Partial College,Professional
5580,Long Beach,USA,1952-01-26,$70K - $90K,M,3,Graduate Degree,Professional
5581,W. Linn,USA,1946-08-03,$70K - $90K,F,1,Bachelors Degree,Professional
5582,Colma,USA,1934-04-26,$50K - $70K,M,4,Bachelors Degree,Professional
5583,Burnaby,Canada,1931-04-02,$130K - $150K,F,1,Bachelors Degree,Professional
5584,Issaquah,USA,1932-01-16,$70K - $90K,F,0,Bachelors Degree,Professional
5585,Renton,USA,1969-10-20,$90K - $110K,F,0,High School Degree,Management
5586,San Carlos,USA,1963-04-12,$70K - $90K,M,4,Bachelors Degree,Professional
5587,Newport Beach,USA,1927-11-09,$10K - $30K,F,1,Partial High School,Manual
5588,Sooke,Canada,1938-02-25,$30K - $50K,F,2,High School Degree,Skilled Manual
5589,Arcadia,USA,1949-02-02,$30K - $50K,M,1,High School Degree,Manual
5590,Tacoma,USA,1947-05-17,$110K - $130K,M,5,Bachelors Degree,Professional
5591,Shawnee,Canada,1960-10-19,$150K +,F,4,Partial College,Professional
5592,Spokane,USA,1912-06-10,$10K - $30K,F,1,Partial High School,Skilled Manual
5593,Albany,USA,1966-08-13,$30K - $50K,M,4,Partial College,Skilled Manual
5594,Mexico City,Mexico,1911-01-09,$10K - $30K,F,1,Partial High School,Manual
5595,Torrance,USA,1973-04-16,$70K - $90K,F,1,High School Degree,Management
5596,Newport Beach,USA,1925-03-25,$70K - $90K,F,1,Graduate Degree,Professional
5597,Port Orchard,USA,1951-07-27,$110K - $130K,F,2,Graduate Degree,Professional
5598,Imperial Beach,USA,1971-09-20,$30K - $50K,F,4,Partial College,Professional
5599,Cliffside,Canada,1930-07-20,$130K - $150K,F,2,Partial High School,Management
5600,Daly City,USA,1925-08-23,$90K - $110K,F,3,High School Degree,Professional
5601,Bellflower,USA,1924-03-24,$50K - $70K,M,3,Partial High School,Manual
5602,Glendale,USA,1949-04-13,$150K +,M,0,High School Degree,Professional
5603,Palo Alto,USA,1957-10-18,$30K - $50K,M,1,High School Degree,Skilled Manual
5604,Lynnwood,USA,1931-09-05,$70K - $90K,M,1,High School Degree,Professional
5605,Orizaba,Mexico,1915-08-16,$10K - $30K,M,4,Partial High School,Manual
5606,La Cruz,Mexico,1946-08-02,$130K - $150K,F,0,Partial High School,Professional
5607,Altadena,USA,1921-09-01,$30K - $50K,M,3,Partial College,Clerical
5608,Beverly Hills,USA,1975-02-17,$50K - $70K,F,2,Bachelors Degree,Management
5609,Daly City,USA,1933-03-28,$70K - $90K,F,3,High School Degree,Professional
5610,Corvallis,USA,1968-01-10,$110K - $130K,M,4,Bachelors Degree,Management
5611,Grossmont,USA,1922-11-14,$70K - $90K,M,2,High School Degree,Management
5612,Redmond,USA,1917-10-04,$50K - $70K,M,2,Bachelors Degree,Professional
5613,Coronado,USA,1918-02-15,$70K - $90K,M,1,Bachelors Degree,Professional
5614,Marysville,USA,1970-01-05,$50K - $70K,F,2,Bachelors Degree,Professional
5615,Kirkland,USA,1961-06-02,$30K - $50K,M,1,High School Degree,Manual
5616,Tacoma,USA,1968-10-22,$10K - $30K,F,3,Partial High School,Skilled Manual
5617,Acapulco,Mexico,1929-01-20,$30K - $50K,F,1,High School Degree,Skilled Manual
5618,Acapulco,Mexico,1928-02-18,$70K - $90K,F,3,Partial High School,Management
5619,Spring Valley,USA,1968-04-20,$10K - $30K,F,3,Partial High School,Manual
5620,Torrance,USA,1974-11-04,$50K - $70K,M,1,Bachelors Degree,Management
5621,Richmond,USA,1920-07-13,$10K - $30K,F,3,Partial High School,Manual
5622,Santa Cruz,USA,1913-03-23,$50K - $70K,M,3,Bachelors Degree,Management
5623,Pomona,USA,1932-03-03,$30K - $50K,F,4,High School Degree,Skilled Manual
5624,La Cruz,Mexico,1960-07-27,$30K - $50K,F,4,High School Degree,Skilled Manual
5625,Chula Vista,USA,1978-02-27,$30K - $50K,F,4,Bachelors Degree,Professional
5626,San Gabriel,USA,1917-10-18,$50K - $70K,F,4,Bachelors Degree,Management
5627,Tixapan,Mexico,1973-06-19,$130K - $150K,M,1,Bachelors Degree,Professional
5628,San Francisco,USA,1931-12-06,$30K - $50K,F,3,High School Degree,Manual
5629,Westminster,Canada,1963-11-14,$30K - $50K,M,2,High School Degree,Skilled Manual
5630,Lakewood,USA,1977-07-01,$30K - $50K,F,2,Partial College,Professional
5631,National City,USA,1942-11-07,$110K - $130K,M,5,Graduate Degree,Professional
5632,Redwood City,USA,1911-12-24,$50K - $70K,M,2,Bachelors Degree,Management
5633,Woodburn,USA,1916-02-04,$10K - $30K,F,4,High School Degree,Skilled Manual
